Morgan Stanley,E*TRADE,20-02-2020,26-01-2020,,26-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,27-01-2020,53.11000061,27-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,28-01-2020,54.02000046,28-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,29-01-2020,53.68000031,29-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,30-01-2020,53.81999969,30-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,31-01-2020,52.25999832,31-01-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,01-02-2020,,01-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,02-02-2020,,02-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,03-02-2020,52.59999847,03-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,04-02-2020,54.02000046,04-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,05-02-2020,54.99000168,05-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,06-02-2020,55.00999832,06-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,07-02-2020,55.02999878,07-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,08-02-2020,,08-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,09-02-2020,,09-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,10-02-2020,55.34999847,10-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,11-02-2020,55.77999878,11-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,12-02-2020,56.18000031,12-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
Morgan Stanley,E*TRADE,20-02-2020,13-02-2020,55.93000031,13-02-2020,,Finance,Finance,,,2.790716695,3.195934587,,,16.70639375,11.30359107
